,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
2432,LA PAMPA,Utracán,Colonia Santa María,0,0,1,1,0,0,1,1,0
2433,LA PAMPA,Utracán,General Acha,1,1,0,1,1,1,1,1,1
2434,LA PAMPA,Utracán,Quehué,0,0,0,1,0,0,1,1,1
2435,LA PAMPA,Utracán,Unanué,0,0,0,1,0,0,0,1,0
2436,LA RIOJA,Arauco,Aimogasta,1,1,0,1,1,1,1,1,1
2437,LA RIOJA,Arauco,Arauco,0,0,0,0,0,0,0,0,0
2438,LA RIOJA,Arauco,Bañado de los Pantanos,0,0,0,0,0,0,0,0,0
2439,LA RIOJA,Arauco,Estación Mazán,0,0,0,0,1,0,0,1,1
2440,LA RIOJA,Arauco,Machigasta,0,0,0,0,1,1,0,0,0
2441,LA RIOJA,Arauco,San Antonio,0,0,0,0,1,0,0,0,0
2442,BUENOS AIRES,Malvinas Argentinas,Grand Bourg,1,1,0,1,1,1,1,0,0
2443,BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,1,1,0,1,1,1,1,1,0
2444,BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,1,1,1,1,1,1,1,1,0
2445,BUENOS AIRES,Malvinas Argentinas,Los Polvorines,1,1,1,1,1,1,1,1,1
2446,BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,0,1,0,1,0,0,0,1,0
2447,BUENOS AIRES,Malvinas Argentinas,Tortuguitas,1,1,0,1,1,1,1,0,0
2448,BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,1,1,1,1,1,1,1,1,0
2449,BUENOS AIRES,Mar Chiquita,Atlantida,0,0,0,0,1,1,0,0,0
2450,BUENOS AIRES,Ensenada,Dique Nº 1,0,0,0,0,1,1,0,0,0
2451,BUENOS AIRES,Ensenada,Ensenada,1,1,1,1,1,1,1,1,0
2452,BUENOS AIRES,Ensenada,Isla Santiago (Oeste),0,0,0,0,1,0,0,0,0
2453,BUENOS AIRES,Ensenada,Punta Lara,0,0,0,0,1,1,0,0,0
2454,BUENOS AIRES,Ensenada,Villa Catela,0,0,0,0,1,1,0,1,0
2455,BUENOS AIRES,Escobar,Belen de Escobar,1,1,0,1,1,1,1,1,1
2456,BUENOS AIRES,Escobar,El cazador,0,1,0,1,1,1,1,0,0
2457,BUENOS AIRES,Escobar,Garín,1,1,0,1,1,1,1,1,1
2458,CORDOBA,Río Seco,Cerro Colorado,0,0,0,0,1,1,0,1,0
2459,BUENOS AIRES,Luján,Open Door (Est. Dr. Domingo Cabred),1,0,1,0,1,1,1,1,0
2460,BUENOS AIRES,Luján,Torres,1,0,0,0,1,1,1,1,0
2461,BUENOS AIRES,Magdalena,Atalaya,0,0,0,1,0,0,1,0,0
2462,BUENOS AIRES,Magdalena,General Mansilla (Est. Bartolomé Bavio),0,1,0,1,1,0,1,0,0
2463,BUENOS AIRES,Magdalena,Los Naranjos,0,0,0,1,0,0,0,0,0
2464,BUENOS AIRES,Magdalena,Magdalena,1,1,1,0,1,1,1,1,0
2465,BUENOS AIRES,Magdalena,Roberto J. Payró,0,0,0,0,0,0,0,1,0
2466,BUENOS AIRES,Magdalena,Vieytes,0,0,0,1,0,0,1,1,0
2467,BUENOS AIRES,Maipú,Las Armas,1,0,0,0,1,1,1,1,0
2468,BUENOS AIRES,Maipú,Maipú,1,0,1,0,1,1,1,1,0
2469,BUENOS AIRES,Maipú,Santo Domingo,0,0,0,0,1,0,1,1,1
2470,BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,1,0,0,1,1,1,0,0,0
2471,SAN LUIS,Belgrano,Santa Rosa Del Gigante,0,0,0,0,0,0,0,0,0
2472,SAN LUIS,Belgrano,Suyuque Nuevo,0,0,0,0,0,0,0,0,0
2473,BUENOS AIRES,Tres Arroyos,Claromecó,1,0,0,1,0,0,1,1,0
2474,BUENOS AIRES,Tres Arroyos,Copetonas,0,0,0,1,1,1,1,1,0
2475,BUENOS AIRES,Tres Arroyos,Dunamar,0,0,0,0,1,1,0,0,0
2476,BUENOS AIRES,Tres Arroyos,Lin Calel,0,0,0,0,0,0,0,1,0
2477,BUENOS AIRES,Tres Arroyos,Micaela Cascallares (Est. Cascallares),0,0,0,1,1,1,1,1,0
2478,BUENOS AIRES,Tres Arroyos,Orense,0,0,1,1,1,1,1,1,0
2479,BUENOS AIRES,Tres Arroyos,Reta,0,0,0,0,1,1,1,1,0
2480,BUENOS AIRES,Tres Arroyos,San Francisco de Bellocq,0,0,0,0,1,1,1,1,0
2481,BUENOS AIRES,Tres Arroyos,San Mayol,0,0,0,0,0,0,0,1,0
2482,BUENOS AIRES,Tres Arroyos,Tres Arroyos,1,1,1,1,1,1,1,1,1
2483,BUENOS AIRES,Tres Arroyos,Villa Rodríguez (Est. Barrow),0,0,0,0,1,0,0,0,0
2484,CORDOBA,Marcos Juárez,Marcos Juárez,1,1,0,1,1,1,1,1,0
2485,CORDOBA,Marcos Juárez,Monte Buey,1,0,0,0,1,1,1,0,0
2486,CORDOBA,Marcos Juárez,Noetinger,0,0,0,0,0,0,0,0,0
2487,CORDOBA,Marcos Juárez,Saira,1,0,0,0,0,0,1,0,0
2488,CORDOBA,Marcos Juárez,Saladillo,0,0,0,0,0,0,1,0,0
2489,CORDOBA,Marcos Juárez,Villa Elisa,1,0,1,0,0,0,1,0,0
2490,CORDOBA,Minas,Ciénaga del Coro,0,0,0,1,1,0,1,1,0
2491,CORDOBA,Minas,El Chacho,0,0,0,1,0,0,1,1,0
2492,CORDOBA,Minas,Estancia de Guadalupe,0,0,0,0,0,0,1,1,0
2493,CORDOBA,Minas,Guasapampa,0,0,0,0,0,0,0,1,0
2494,CORDOBA,Minas,La Playa,0,0,0,0,0,0,1,1,0
2495,CORDOBA,Minas,San Carlos Minas,1,0,0,1,1,1,1,1,0
2496,CORDOBA,Minas,Talaini,0,0,0,0,0,0,0,1,0
2497,CORDOBA,Minas,Tosno,0,0,0,0,0,0,0,1,0
2498,CORDOBA,Pocho,Chancani,0,0,0,0,1,0,1,1,0
2499,CORDOBA,Pocho,Las Palmas,0,0,0,0,0,0,0,1,0
2500,CORDOBA,Pocho,Los Talares,0,0,0,0,0,0,0,1,0
2501,CORDOBA,Río Seco,Chañar Viejo,0,0,0,0,0,0,0,0,0
2502,CORDOBA,Río Seco,Eufrasio Loza,0,0,0,0,0,0,0,0,0
2503,CORDOBA,Río Seco,Gütemberg,0,0,0,0,0,0,0,0,0
2504,CORDOBA,Río Seco,La Rinconada,0,0,0,0,1,0,0,0,0
2505,CORDOBA,Río Seco,Los Hoyos,0,0,0,0,1,0,0,0,0
2506,CORDOBA,Río Seco,Puesto de Castro,0,0,0,0,0,0,0,0,0
2507,CORDOBA,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,1,0
2508,CORDOBA,Río Seco,San Pedro de Gütemberg,0,0,0,0,0,0,0,0,0
2509,CORDOBA,Río Seco,Santa Elena,0,0,0,0,1,0,0,0,0
2510,CORDOBA,Río Seco,Sebastián Elcano,0,0,0,1,1,1,1,0,0
2511,CORDOBA,Río Seco,Villa Candelaria,0,0,0,0,0,0,0,0,0
2512,CORDOBA,Río Seco,Villa de María,0,1,0,0,1,1,1,1,0
2513,CORDOBA,Río Segundo,Calchín,0,1,0,0,1,1,1,0,0
2514,CORDOBA,Río Segundo,Calchín Oeste,0,0,0,0,1,1,1,0,0
2515,CORDOBA,Río Segundo,Capilla del Carmen,0,1,0,0,1,0,1,1,0
2516,CORDOBA,Río Segundo,Carrilobo,0,1,0,0,1,1,1,1,1
2517,CORDOBA,Río Segundo,Colazo,0,0,0,1,1,1,1,0,1
2518,CORDOBA,Río Segundo,Colonia Videla,0,0,0,0,0,0,0,0,0
2519,ENTRE RIOS,Concordia,Colonia Ayuí,0,0,0,0,1,1,1,0,0
2520,ENTRE RIOS,Concordia,Colonia General Roca,0,0,0,0,0,0,0,0,0
2521,ENTRE RIOS,Concordia,Colonia Yeruá,0,0,0,0,0,0,0,0,0
2522,ENTRE RIOS,Concordia,Concordia,1,1,0,1,1,1,1,1,1
2523,ENTRE RIOS,Concordia,El Redomón,0,0,0,0,0,0,0,0,0
2524,ENTRE RIOS,Concordia,Estación Yeruá,0,0,0,0,1,0,1,0,0
2525,ENTRE RIOS,Concordia,Estación Yuquerí,0,0,0,0,0,0,0,0,0
2526,ENTRE RIOS,Concordia,Estancia Grande,0,0,0,0,1,0,0,0,0
2527,ENTRE RIOS,Concordia,La Criolla,0,0,0,1,1,1,1,1,0
2528,ENTRE RIOS,Concordia,Las Tejas,0,0,0,0,1,1,0,0,0
2529,ENTRE RIOS,Concordia,Los Charrúas,0,0,0,0,1,1,1,1,0
2530,ENTRE RIOS,Concordia,Nueva Escocia,0,0,0,0,1,0,0,0,0
2531,ENTRE RIOS,Concordia,Osvaldo Magnasco,0,0,0,0,1,0,1,0,0
2532,ENTRE RIOS,Concordia,Pedernal,0,0,0,0,1,0,0,1,0
2533,ENTRE RIOS,Concordia,Puerto Yeruá,0,0,0,0,1,0,1,0,0
2534,ENTRE RIOS,Concordia,Villa Adela,0,0,0,0,1,1,0,0,0
2535,ENTRE RIOS,Concordia,VILLA ZORRAQUIN,0,0,0,0,1,1,0,0,0
2536,BUENOS AIRES,Tres De Febrero,11 De Septiembre,1,1,0,1,1,1,1,0,1
2537,BUENOS AIRES,Tres De Febrero,Caseros,1,1,0,1,1,1,1,1,0
2538,BUENOS AIRES,Tres De Febrero,Churruca,1,1,0,1,1,1,1,0,0
2539,BUENOS AIRES,Tres De Febrero,Ciudad Jardín Lomas del Palomar,1,1,0,1,1,1,1,0,0
2540,BUENOS AIRES,Tres De Febrero,Ciudadela,1,1,1,1,1,1,1,1,1
2541,BUENOS AIRES,Tres De Febrero,El Libertador,1,1,0,0,1,1,1,0,0
2542,BUENOS AIRES,Tres De Febrero,Jose Ingenieros,1,1,0,1,1,1,1,1,0
2543,CORDOBA,San Javier,El Pueblito,0,0,0,0,0,0,0,0,0
2544,CORDOBA,San Javier,El Valle,0,0,0,0,0,0,0,0,0
2545,CORDOBA,San Javier,La Paz,0,0,0,0,1,1,1,1,1
2546,CORDOBA,San Javier,La Población,0,0,0,0,0,0,0,1,0
2547,CORDOBA,San Javier,La Ramada,0,0,0,0,0,0,0,1,0
2548,CORDOBA,San Javier,La Travesía,0,0,0,0,0,0,0,1,0
2549,CORDOBA,San Javier,Las Chacras,0,0,0,1,0,0,0,0,0
2550,CORDOBA,San Javier,Las Tapias,0,0,0,0,1,1,0,1,0
2551,CORDOBA,San Javier,Loma Bola,0,0,0,0,0,0,0,1,0
2552,CORDOBA,San Javier,Los Cerrillos,0,0,0,0,1,1,1,1,0
2553,CORDOBA,San Javier,Los Hornillos,1,0,0,0,1,1,1,1,0
2554,CORDOBA,San Javier,Los Molles,0,0,0,0,0,0,0,1,0
2555,CORDOBA,San Javier,Los Romeros,0,0,0,0,0,0,0,1,0
2556,CORDOBA,San Javier,Luyaba,0,0,0,0,1,0,1,1,0
2557,CORDOBA,San Javier,Quebracho Ladeado,0,0,0,0,0,0,0,1,0
2558,CORDOBA,San Javier,Quebrada de los Pozos,0,0,0,0,0,0,0,1,1
2559,CORDOBA,San Javier,San Javier y Yacanto,0,0,0,0,1,1,1,1,0
2560,CORDOBA,San Javier,San José,0,0,0,0,1,1,1,1,0
2561,LA RIOJA,Chilecito,Colonia Anguinán,0,1,0,1,0,0,1,1,0
2562,LA RIOJA,Chilecito,Colonia Catinzaco,0,0,0,0,0,0,0,0,0
2563,LA RIOJA,Chilecito,Colonia Malligasta,0,0,0,0,0,0,0,0,0
2564,LA RIOJA,Chilecito,Colonia Vichigasta,0,0,0,0,0,0,0,0,1
2565,LA RIOJA,Chilecito,Guanchín,0,0,0,0,0,0,0,1,0
2566,LA RIOJA,Chilecito,La Puntilla,0,0,0,0,0,0,0,0,0
2567,LA RIOJA,Chilecito,Los Sarmientos,0,0,0,0,1,0,0,0,0
2568,LA RIOJA,Chilecito,Malligasta,0,0,0,0,0,0,1,1,0
2569,LA RIOJA,Chilecito,Miranda,0,0,0,0,0,0,1,0,0
2570,LA RIOJA,Chilecito,Nonogasta,1,1,0,1,1,1,1,1,1
2571,LA RIOJA,Chilecito,San Miguel,0,0,0,0,0,0,0,0,0
2572,LA RIOJA,Chilecito,San Nicolás,0,0,0,0,0,0,0,1,0
2573,LA RIOJA,Chilecito,Santa Florentina,0,0,0,0,0,0,0,1,0
2574,LA RIOJA,Chilecito,Sañogasta,0,0,0,0,1,1,1,1,0
2575,LA RIOJA,Chilecito,Tilimuqui,0,0,0,0,0,0,0,1,0
2576,LA RIOJA,Chilecito,Vichigasta,1,0,0,1,1,1,1,1,1
2577,LA RIOJA,Coronel Felipe Varela,Aicuña,0,0,0,0,0,0,0,1,0
2578,LA RIOJA,Coronel Felipe Varela,Guandacol,0,1,0,1,1,0,1,0,1
2579,LA RIOJA,Coronel Felipe Varela,Los Palacios,0,0,0,0,1,0,0,1,0
2580,NEUQUEN,Zapala,Mariano Moreno,1,0,1,0,0,0,1,1,1
2581,NEUQUEN,Zapala,Ramon M. Castro,0,0,0,0,1,0,0,0,0
2582,NEUQUEN,Zapala,Zapala,1,0,1,1,1,1,1,1,1
2583,RIO NEGRO,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,1,0
2584,RIO NEGRO,25 de Mayo,Clemente Onelli,0,0,0,1,0,0,0,0,0
2585,RIO NEGRO,25 de Mayo,Colan Conhue,0,0,0,0,0,0,1,0,1
2586,RIO NEGRO,25 de Mayo,El Caín,0,0,0,0,0,0,1,0,1
2587,RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,1,0,1,1,1,1,1,1,1
2588,RIO NEGRO,25 de Mayo,Los Menucos,0,0,0,0,1,0,0,1,1
2589,RIO NEGRO,25 de Mayo,Maquinchao,0,0,0,0,1,0,1,1,1
2590,RIO NEGRO,25 de Mayo,Mina Santa Teresita,0,0,0,0,0,0,0,0,0
2591,RIO NEGRO,25 de Mayo,Pilquiniyeu,0,0,0,0,0,0,0,0,1
2592,RIO NEGRO,9 de Julio,Comicó,0,0,0,0,0,0,0,0,1
2593,RIO NEGRO,9 de Julio,Cona Niyeu,0,0,0,0,0,0,1,0,1
2594,RIO NEGRO,9 de Julio,Ministro Ramos Mexía,0,0,0,1,0,0,0,1,1
2595,RIO NEGRO,9 de Julio,Prahuaniyeu,0,0,0,0,0,0,1,0,1
2596,RIO NEGRO,9 de Julio,Sierra Colorada,0,0,0,1,1,0,0,1,1
2597,RIO NEGRO,9 de Julio,Treneta,0,0,0,0,0,0,0,1,0
2598,RIO NEGRO,9 de Julio,Yaminué,0,0,0,0,0,0,0,1,0
2599,RIO NEGRO,Adolfo Alsina,Bahía Creek,0,0,0,0,0,0,0,0,0
2600,RIO NEGRO,Adolfo Alsina,El Cóndor,0,0,0,0,1,1,1,1,0
2601,RIO NEGRO,Adolfo Alsina,El Juncal,0,0,0,0,0,0,0,0,0
2602,RIO NEGRO,Adolfo Alsina,Guardia Mitre,0,0,0,0,1,0,1,1,1
2603,RIO NEGRO,Adolfo Alsina,La Lobería,0,0,0,0,0,0,0,0,0
2604,RIO NEGRO,Adolfo Alsina,Loteo Costa de Río,0,0,0,0,0,0,0,0,0
2605,RIO NEGRO,Adolfo Alsina,Pozo Salado,0,0,0,0,0,0,0,0,0
2606,RIO NEGRO,Adolfo Alsina,San Javier,0,0,0,0,0,0,1,1,1
2607,RIO NEGRO,Adolfo Alsina,Viedma,1,1,1,1,1,1,1,1,1
2608,RIO NEGRO,Avellaneda,Barrio Unión,0,0,0,0,0,0,0,0,0
2609,RIO NEGRO,Avellaneda,Chelforó,0,0,0,0,0,0,0,0,0
2610,RIO NEGRO,Avellaneda,Chimpay,0,0,0,1,1,1,0,0,1
2611,RIO NEGRO,Avellaneda,Choele Choel,1,1,1,1,1,1,1,1,1
2612,RIO NEGRO,Avellaneda,Coronel Belisle,0,0,0,1,1,1,1,1,1
2613,SAN LUIS,Ayacucho,Quines,0,0,0,0,1,0,0,1,1
2614,SAN LUIS,Ayacucho,Río Juan Gómez,0,0,0,0,0,0,0,1,0
2615,SAN LUIS,Ayacucho,Rodeo De Cadenas,0,0,0,0,0,0,0,0,0
2616,SAN LUIS,Ayacucho,San Francisco del Monte de Oro,0,0,0,0,1,0,1,1,0
2617,SAN LUIS,Ayacucho,San Ignacio,0,0,0,0,0,0,0,0,0
2618,SAN LUIS,Ayacucho,San Miguel,0,0,0,0,0,0,0,0,1
2619,SAN LUIS,Ayacucho,San Roque,0,0,0,0,0,0,0,0,0
2620,SAN LUIS,Ayacucho,Santa Ana,0,0,0,0,0,0,0,0,0
2621,SAN LUIS,Ayacucho,Santa Rosa De Catantal,0,0,0,0,0,0,0,0,0
2622,SAN LUIS,Ayacucho,Santa Teresa,0,0,0,0,0,0,0,0,0
2623,SAN LUIS,Ayacucho,Santo Domingo,0,0,0,0,0,0,0,0,0
2624,SAN LUIS,Ayacucho,Talita,0,0,0,0,0,0,0,0,0
2625,SAN LUIS,Belgrano,Arbol Solo,0,0,0,0,0,0,0,0,0
2626,SAN LUIS,Belgrano,Bella Estancia,0,0,0,0,0,0,0,0,0
2627,SAN LUIS,Belgrano,Buen Orden,0,0,0,0,0,0,0,0,0
2628,SAN LUIS,Belgrano,El Barrial,0,0,0,0,0,0,0,0,0
2629,SAN LUIS,Belgrano,El Milagro,0,0,0,0,0,0,0,0,0
2630,SAN LUIS,Belgrano,El Recodo,0,0,0,0,0,0,0,0,0
2631,SAN LUIS,Belgrano,Estancia De Amieva,0,0,0,0,0,0,0,0,0
2632,SAN LUIS,Belgrano,Hualtaran,0,0,0,0,0,0,0,0,0
2633,SAN LUIS,Belgrano,La Calera,0,0,0,1,0,0,1,1,0
2634,SAN LUIS,Belgrano,Las Lagunitas,0,0,0,0,0,0,0,0,0
2635,SAN LUIS,Belgrano,Los Molles,0,0,0,0,0,0,0,1,0
2636,SAN LUIS,Belgrano,Los Ramblones,0,0,0,0,0,0,0,0,0
2637,SAN LUIS,Belgrano,Naranjo Esquino,0,0,0,0,0,0,0,0,0
2638,SAN LUIS,Belgrano,Nogolí,0,0,0,1,0,0,1,1,0
2639,SAN LUIS,Belgrano,Pozo Cavado,0,0,0,0,0,0,0,0,0
2640,SAN LUIS,Belgrano,Pozo Del Tala,0,0,0,0,0,0,0,0,0
2641,SAN LUIS,Belgrano,Represa Del Carmen,0,0,0,0,0,0,0,0,0
2642,SAN LUIS,Belgrano,San Antonio,0,0,0,0,0,0,0,0,0
2643,SAN LUIS,Belgrano,San Pedro,0,0,0,0,0,0,0,1,0
2644,SANTA FE,General López,Cañada del Ucle,1,0,0,0,0,0,1,0,0
2645,SANTA FE,General López,Carmen,0,0,0,0,1,1,1,1,0
2646,SANTA FE,General López,Carreras,0,1,0,0,1,1,1,1,0
2647,SANTA FE,General López,Chapuy,0,1,0,0,1,1,1,0,0
2648,SANTA FE,General López,Chovet,0,1,0,0,1,1,1,0,1
2649,SANTA FE,General López,Christophersen,0,0,0,1,1,0,1,1,0
2650,SANTA FE,General López,Diego de Alvear,1,0,0,1,1,1,1,1,0
2651,SANTA FE,General López,Elortondo,1,1,0,0,1,1,1,1,0
2652,SANTA FE,General López,Firmat,1,1,0,1,1,1,1,0,0
2653,SANTA FE,General López,Hughes,0,0,0,1,1,1,1,0,0
2654,SANTA FE,General López,La Chispa,0,0,0,0,0,0,1,1,0
2655,CORDOBA,Pocho,Salsacate,1,0,0,1,1,1,1,1,1
2656,CORDOBA,Pocho,San Gerónimo,0,0,0,0,0,0,0,1,0
2657,CORDOBA,Pocho,Tala Cañada,0,0,0,0,1,0,1,1,0
2658,CORDOBA,Pocho,Taninga,0,0,0,0,0,0,0,1,0
2659,CORDOBA,Pocho,Villa de Pocho,0,0,0,0,1,0,1,1,0
2660,CORDOBA,Presidente Roque Sáenz Peña,General Levalle,1,1,0,1,1,1,1,1,0
2661,CORDOBA,Presidente Roque Sáenz Peña,La Cesira,1,0,0,1,1,1,1,1,1
2662,CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,1,1,0,1,1,1,1,1,0
2663,CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0,0
2664,CORDOBA,Presidente Roque Sáenz Peña,Melo,0,0,0,1,1,1,1,1,0
2665,CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,1,1,1,1,0
2666,CORDOBA,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,1,1,1,1,0
2667,CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,1,0,1,1,0
2668,CORRIENTES,Berón de Astrada,Yahapé,0,0,0,0,1,0,0,0,0
2669,CORRIENTES,Empedrado,El Sombrero,1,0,0,0,1,0,1,1,1
2670,CORRIENTES,Empedrado,Empedrado,1,1,0,0,1,1,1,1,1
2671,CORRIENTES,Esquina,Esquina,1,0,0,1,1,1,1,1,1
2672,CORRIENTES,Esquina,Pueblo Libertador,0,0,0,0,1,0,0,1,1
2673,CORRIENTES,General Alvear,Alvear,1,0,0,0,1,1,1,0,1
2674,CORRIENTES,General Alvear,Estación Torrent,0,0,0,0,1,0,0,0,0
2675,CORRIENTES,General Paz,Itá Ibaté,1,1,0,0,1,1,1,1,1
2676,CORRIENTES,General Paz,Lomas de Vallejos,0,0,0,0,1,0,0,0,1
2677,CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,0,1,1,1,1,0
2678,CORRIENTES,General Paz,Palmar Grande,0,0,0,0,0,0,0,1,1
2679,CORRIENTES,Goya,Colonia Carolina,0,0,0,0,1,1,1,1,1
2680,SAN LUIS,Belgrano,Toro Negro,0,0,0,0,0,0,0,0,0
2681,SAN LUIS,Belgrano,Villa de la Quebrada,0,0,0,1,0,0,0,1,0
2682,CORRIENTES,Capital,Barrio Esperanza,0,0,0,0,1,1,0,0,0
2683,CORRIENTES,Capital,Corrientes,1,1,1,1,1,1,1,1,1
2684,CORRIENTES,Capital,Laguna Brava,0,0,0,0,1,1,1,0,1
2685,CORRIENTES,Capital,Riachuelo,0,0,0,0,1,1,1,1,1
2686,CORRIENTES,Capital,San Cayetano,0,0,0,0,0,0,0,0,1
2687,CORRIENTES,Concepción,Concepción,0,0,0,0,1,0,1,1,1
2688,CORRIENTES,Concepción,Santa Rosa,0,0,0,0,1,0,1,1,0
2689,CORRIENTES,Concepción,Tabay,0,0,0,0,1,0,1,1,1
2690,CORRIENTES,Concepción,Tatacua,0,0,0,0,1,0,0,0,1
2691,CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,1,0,0,1,1
2692,CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,1,0,0,1,1,1,1,1,1
2693,CORRIENTES,Curuzú Cuatiá,Perugorría,0,0,0,0,1,0,1,1,1
2694,SAN LUIS,Belgrano,Villa General Roca,0,0,0,1,0,0,0,1,0
2695,SAN LUIS,Chacabuco,Balcarce,0,0,0,0,0,0,0,0,0
2696,SAN LUIS,Chacabuco,Colonia Zubelzu,0,0,0,0,0,0,0,0,0
2697,SAN LUIS,Chacabuco,Concarán,0,0,0,0,1,1,0,1,1
2698,SAN LUIS,Chacabuco,Cortaderas,0,0,0,1,1,1,1,1,0
2699,SAN LUIS,Chacabuco,El Algarrobal,0,0,0,1,0,0,0,0,0
2700,SAN LUIS,Chacabuco,El Churrasco,0,0,0,0,0,0,0,0,0
2701,SAN LUIS,Chacabuco,El Recuerdo,0,0,0,0,0,0,0,0,0
2702,SAN LUIS,Chacabuco,El Sauce,0,0,0,0,0,0,0,0,0
2703,SAN LUIS,Chacabuco,El Sifon,0,0,0,0,0,0,0,0,0
2704,SAN LUIS,Chacabuco,El Tala,0,0,0,0,0,0,0,0,0
2705,SAN LUIS,Chacabuco,La Celestina,0,0,0,0,0,0,0,0,0
2706,SAN LUIS,Chacabuco,Las Rosas,0,0,0,0,0,0,0,0,0
2707,SAN LUIS,Chacabuco,Naschel,0,0,0,0,1,0,1,1,0
2708,SAN LUIS,Chacabuco,Papagayos,0,0,0,0,0,0,0,1,0
2709,SAN LUIS,Chacabuco,Pozo Cavado,0,0,0,0,0,0,0,0,0
2710,SAN LUIS,Chacabuco,Punta De La Loma,0,0,0,0,0,0,0,0,0
2711,SAN LUIS,Chacabuco,Renca,0,0,0,0,0,0,0,1,0
2712,SAN LUIS,Chacabuco,San Felipe,0,0,0,0,0,0,0,0,0
2713,SAN LUIS,Chacabuco,San Miguel,0,0,0,0,0,0,0,0,0
2714,SAN LUIS,Chacabuco,San Pablo,0,0,0,0,0,0,0,1,0
2715,SAN LUIS,Chacabuco,Santa Martina,0,0,0,0,0,0,0,0,0
2716,SAN LUIS,Chacabuco,Tilisarao,0,0,0,0,1,1,0,1,0
2717,SAN LUIS,Chacabuco,Villa del Carmen,0,0,0,1,1,0,1,1,0
2718,SANTA FE,General López,Labordeboy,1,0,0,0,1,0,1,0,0
2719,SANTA FE,General López,Lazzarino,0,0,0,0,1,0,0,0,0
2720,SANTA FE,General López,Maggiolo,1,0,0,0,1,1,1,1,0
2721,SANTA FE,General López,María Teresa,1,1,0,0,1,1,1,1,0
2722,SANTA FE,General López,Melincué (Est. San Urbano),0,0,0,0,1,1,1,1,0
2723,SANTA FE,General López,Miguel Torres,0,1,0,0,0,0,0,0,0
2724,SANTA FE,General López,Murphy,0,0,0,1,1,1,1,0,0
2725,SANTA FE,General López,Rufino,1,1,0,1,1,1,1,0,0
2726,SANTA FE,General López,San Eduardo,1,0,0,1,1,0,1,0,0
2727,SANTA FE,General López,San Francisco de Santa Fe,0,0,0,1,1,0,1,0,1
2728,SANTA FE,General López,San Gregorio,1,0,0,1,1,1,1,1,0
2729,SANTA FE,San Lorenzo,Capitán Bermúdez,1,1,0,1,1,1,1,0,0
2730,SANTA FE,San Lorenzo,Carcarañá,1,1,0,0,1,1,1,0,0
2731,SANTA FE,San Lorenzo,Coronel Arnold,0,0,0,1,1,0,1,0,0
2732,SANTA FE,San Lorenzo,Fray Luis Beltrán,1,1,0,1,1,1,1,0,0
2733,SANTA FE,San Lorenzo,Fuentes,1,0,0,1,1,1,1,0,0
2734,SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),0,1,0,0,1,0,1,1,0
2735,SANTA FE,San Lorenzo,Puerto General San Martín,0,0,0,1,1,1,0,1,1
2736,SANTA FE,San Lorenzo,Pujato,1,0,0,0,1,1,1,1,0
2737,SANTA FE,San Lorenzo,Ricardone,1,1,0,1,1,1,1,1,1
2738,SANTA FE,San Lorenzo,Roldán,1,1,0,1,1,1,1,1,0
2739,SANTA FE,San Lorenzo,San Jerónimo Sud,1,1,0,1,1,1,1,0,0
2740,SANTA FE,San Lorenzo,San Lorenzo,1,1,0,1,1,1,1,1,0
2741,SANTA FE,San Lorenzo,Timbúes,1,0,0,1,1,1,1,1,1
2742,SANTA FE,San Lorenzo,Villa Elvira,0,0,0,0,1,1,0,1,0
2743,SANTA FE,San Lorenzo,Villa Mugueta,0,1,0,0,1,0,1,0,1
2744,SANTA FE,San Martín,Cañada Rosquín,0,1,0,1,1,1,1,1,0
2745,SANTA FE,San Martín,Carlos Pellegrini,1,1,0,1,1,1,1,1,0
2746,SANTA FE,San Martín,Casas,0,1,0,0,1,0,1,1,0
2747,SANTA FE,San Martín,Castelar,0,0,0,1,1,0,1,0,0
2748,SANTIAGO DEL ESTERO,Robles,Colonia El Simbolar,0,0,0,0,1,1,0,1,1
2749,SANTIAGO DEL ESTERO,Robles,Fernández,1,0,0,1,1,1,1,1,1
